CDS_ID	Low_A	Low_B	High_A	High_B
CDS_2539	24	26	0	0
CDS_2541	5	21	0	10
CDS_2544	87	44	31	22
CDS_2545	10	4	0	0
CDS_2546	53	13	14	11
CDS_2547	451	294	112	124
CDS_2548	112	77	63	102
CDS_2552	164	76	61	119
CDS_2554	20	69	50	107
CDS_2555	9	9	9	70
CDS_2556	6	6	7	15
CDS_2562	3	5	0	4
CDS_2563	13	37	14	40
CDS_2565	2	0	88	11
CDS_2568	11	18	0	36
CDS_2569	0	7	10	22
CDS_2571	200	106	35	126
CDS_2574	0	4	4	27
CDS_2575	27	36	68	67
CDS_2576	0	7	0	25
CDS_2579	141	128	49	98
CDS_2580	6	9	462	60
CDS_2582	367	240	284	182
CDS_2586	12	13	6	17
CDS_2587	2488	830	202	153
CDS_2589	18	53	0	4
CDS_2590	66	27	0	17
CDS_2592	280	189	55	56
CDS_2593	149	185	43	75
CDS_2594	213	71	27	32
CDS_2598	608	312	91	124
CDS_2600	6	2	3077	77
CDS_2601	278	202	96	76
CDS_2602	62	88	35	28
CDS_2608	6	8	0	18
CDS_2609	9	12	25	12
CDS_2612	2	2	9	0
CDS_2614	10	3	37	3
CDS_2620	0	6	6	16
CDS_2621	2	4	7	0
CDS_2625	35	80	0	46
CDS_2628	56	71	23	13
CDS_2632	4	1	16	0
CDS_2634	641	56	34	120
CDS_2636	0	0	10	12
CDS_2640	0	0	13	0
CDS_2641	11	0	0	0
CDS_2642	16	7	0	0
CDS_2644	42	11	38	24
CDS_2647	48	54	40	40
CDS_2648	312	219	146	82
CDS_2655	846	536	199	77
CDS_2658	135	148	28	23
CDS_2661	60	38	0	30
CDS_2665	99	100	178	33
CDS_2666	4	1	0	0
CDS_2667	115	132	10	68
CDS_2674	300	216	152	101
CDS_2676	39	21	0	11
CDS_2678	3	30	32	106
CDS_2680	17	8	23	11
CDS_2682	13	1	4	0
CDS_2687	4	16	2	16
CDS_2690	0	0	0	5
CDS_2692	0	0	68	20
CDS_2693	10	25	0	0
CDS_2694	0	0	8	0
CDS_2709	0	0	0	9
CDS_2711	23	36	31	27
CDS_2712	0	0	11	0
CDS_2714	14	5	0	0
CDS_2715	32	28	0	5
CDS_2719	0	1	6	18
CDS_2722	0	0	0	119
CDS_2723	0	0	0	2
CDS_2724	23	20	0	0
CDS_2725	107	5	7	0
CDS_2726	5	4	0	0
CDS_2727	2	3	0	12
CDS_2728	41	21	2	8
CDS_2732	1	8	7	0
CDS_2733	0	0	20	0
CDS_2739	9	8	2	0
CDS_2750	34	9	13	40
CDS_2751	25	14	31	32
CDS_2754	18	7	0	0
CDS_2755	12	9	0	0
CDS_2756	75	47	22	10
CDS_2759	29	14	8	7
CDS_2764	0	7	0	0
CDS_2771	0	0	5	0
CDS_2772	2	0	0	4
CDS_2777	20	20	0	0
CDS_2780	21	12	14	0
CDS_2787	0	0	13	3
CDS_2794	22	35	11	0
CDS_2795	0	22	2	13
CDS_2796	20	36	4	7
CDS_2797	89	51	78	11
CDS_2801	105	109	0	28
CDS_2803	24	8	12	6
CDS_2808	0	4	8	9
CDS_2809	17	11	5	0
CDS_2810	13	16	1	7
CDS_2816	0	0	11	0
CDS_2817	1	4	6	0
CDS_2818	22	10	32	2
CDS_2819	57	20	6	31
CDS_2823	79	63	43	13
CDS_2824	5	5	14	0
CDS_2825	14	5	18	15
CDS_2826	7	8	7	0
CDS_2828	57	31	0	21
CDS_2829	24	28	23	57
CDS_2833	17	30	50	0
CDS_2834	52	25	49	0
CDS_2835	36	19	10	40
CDS_2836	26	40	22	18
CDS_2840	26	15	7	49
CDS_2841	27	16	0	0
CDS_2842	7	8	0	0
CDS_2845	0	0	118	8
CDS_2848	9	2	12	0
CDS_2855	75	60	30	36
CDS_2856	35	22	30	3
CDS_2866	1	1	61	4
CDS_2870	0	5	3	4
CDS_2872	0	0	33	0
CDS_2875	5	4	0	18
CDS_2876	36	43	67	46
CDS_2877	0	0	5	0
CDS_2881	20	2	1	0
CDS_2889	32	16	28	15
CDS_2890	9	0	8	3
CDS_2892	5	5	0	0
CDS_2894	204	172	68	47
CDS_2900	0	0	7	0
CDS_2902	47	67	167	12
CDS_2905	2	0	10	0
CDS_2907	24	16	6	0
CDS_2911	0	0	11	0
CDS_2912	0	4	0	0
CDS_2915	67	19	0	0
CDS_2918	14	5	4	7
CDS_2919	3	1	8	4
CDS_2921	1	0	0	11
CDS_2924	1	11	0	14
CDS_2926	4	3	5	0
CDS_2934	27	43	10	6
CDS_2944	0	0	26	0
CDS_2946	46	101	57	12
CDS_2950	252	120	56	44
CDS_2954	27	27	55	29
CDS_2955	2	7	0	0
CDS_2958	94	41	46	26
CDS_2965	0	1	0	652
CDS_2966	31	20	0	0
CDS_2970	18	0	20	0
CDS_2974	23	54	15	9
CDS_2976	120	40	38	10
CDS_2977	1	20	21	7
CDS_2981	0	0	7	0
CDS_2982	31	11	34	0
CDS_2993	45	23	17	12
CDS_2994	19	4	15	23
CDS_2996	0	0	0	7
CDS_2998	0	0	27	0
CDS_2999	10	16	12	21
CDS_3005	4	4	0	0
CDS_3008	52	54	7	18
CDS_3009	292	170	83	54
CDS_3017	2	0	15	0
CDS_3019	380	142	100	94
CDS_3020	329	164	126	192
CDS_3024	1113	1055	248	86
CDS_3033	124	106	52	27
CDS_3037	37	39	21	19
CDS_3044	1	2	6	6
CDS_3045	1	1	0	8
CDS_3051	31	30	15	0
CDS_3055	34	12	0	4
CDS_3057	138	39	27	54
CDS_3061	73	36	32	86
CDS_3068	5	29	60	100
CDS_3070	459	357	293	143
CDS_3071	10	12	44	14
CDS_3076	291	375	297	208
CDS_3077	973	632	476	289
CDS_3079	4	5	251	20
CDS_3085	251	180	76	75
CDS_3094	108	91	20	16
CDS_3099	2155	1528	1028	932
CDS_3100	598	413	234	302
CDS_3101	1614	1131	1084	1058
CDS_3102	220	141	91	162
CDS_3106	9104	3690	1521	1365
CDS_3107	3289	1660	770	605
CDS_3108	0	0	9	0
CDS_3110	3	1	336	58
CDS_3111	0	0	156	1
CDS_3113	0	0	61	6
CDS_3114	1	0	0	11
CDS_3115	1802	1185	316	254
CDS_3116	1750	1024	147	163
CDS_3117	204	128	76	28
CDS_3118	3588	2891	1674	1310
CDS_3119	1570	671	755	1100
CDS_3120	402	156	307	363
CDS_3121	239	96	28	146
CDS_3122	405	163	219	321
CDS_3124	3471	3610	729	535
CDS_3125	231	51	56	9
CDS_3126	1335	1089	293	86
CDS_3127	4770	4744	1890	1191
CDS_3129	12	20	1466	132
CDS_3130	5559	3188	1770	1299
CDS_3131	5044	4019	2353	2032
CDS_3132	3675	3022	1443	1166
CDS_3133	973	432	114	131
CDS_3134	1659	1493	818	700
CDS_3135	1048	465	120	126
CDS_3136	7025	3305	1156	1162
CDS_3137	34	27	7	3
CDS_3138	377	192	76	102
CDS_3139	270	192	110	177
CDS_3140	905	609	322	206
CDS_3141	166	65	60	139
CDS_3142	840	553	347	362
CDS_3143	276	171	121	92
CDS_3144	4076	2204	1057	692
CDS_3145	9349	4929	1283	1053
CDS_3146	19	12	0	0
CDS_3147	183	263	181	92
CDS_3148	180	154	368	318
CDS_3149	188	97	57	75
CDS_3150	123	154	106	56
CDS_3151	110	62	38	41
CDS_3152	339	243	95	103
CDS_3153	673	599	219	301
CDS_3154	1126	1055	611	357
CDS_3155	231	173	142	155
CDS_3156	1961	2900	899	849
CDS_3157	201	161	38	26
CDS_3158	108	202	112	60
CDS_3159	312	224	105	93
CDS_3160	131	90	67	95
CDS_3161	100	33	10	8
CDS_3162	139	91	45	56
CDS_3164	139	61	58	26
CDS_3165	693	468	226	151
CDS_3166	334	288	118	154
CDS_3167	2821	1879	779	906
CDS_3168	565	306	271	290
CDS_3169	3268	2290	1138	1123
CDS_3172	1691	1339	547	525
CDS_3174	0	0	174	156
CDS_3175	126	47	58	23
CDS_3176	357	99	194	173
CDS_3177	289	111	163	235
CDS_3178	181	99	487	454
CDS_3179	1199	623	816	670
CDS_3180	3435	3330	3620	2199
CDS_3181	205	91	18	10
CDS_3185	240	233	121	80
CDS_3186	3337	2101	1360	597
CDS_3187	165	70	12	28
CDS_3188	372	339	113	161
CDS_3189	804	479	180	121
CDS_3192	377	271	156	72
CDS_3193	14	3	0	0
CDS_3194	358	171	55	46
CDS_3199	2240	1638	363	259
CDS_3200	4105	1989	1566	1183
CDS_3201	3488	1609	1286	1004
CDS_3203	3130	1881	966	799
CDS_3207	74	228	77	139
CDS_3208	34	84	48	95
CDS_3209	48	105	55	46
CDS_3210	26	20	72	306
CDS_3211	1955	1134	555	570
CDS_3212	4032	2462	1567	1464
CDS_3213	70	15	8	4
CDS_3214	585	233	391	321
CDS_3215	1408	733	690	588
CDS_3216	187	128	50	74
CDS_3228	176	76	17	29
CDS_3229	2689	1631	410	364
CDS_3230	806	581	135	130
CDS_3231	41	131	178	216
CDS_3232	6	13	17	68
CDS_3233	14	10	17	23
CDS_3235	906	679	154	129
CDS_3236	2152	2060	412	362
CDS_3237	2771	2628	1047	499
CDS_3238	5787	4802	1098	781
CDS_3242	248	214	60	26
CDS_3243	5066	5543	600	463
CDS_3244	2106	1338	822	603
CDS_3245	555	277	131	151
CDS_3246	135	748	1009	2323
CDS_3247	184	699	477	1492
CDS_3248	10934	4210	2121	2135
CDS_3249	4844	1277	688	688
CDS_3250	1494	720	260	259
CDS_3251	2906	1774	878	685
CDS_3252	646	336	168	208
CDS_3253	182	179	151	115
CDS_3254	1314	554	329	321
CDS_3255	1404	674	393	361
CDS_3256	4239	1802	1042	1014
CDS_3257	147	155	92	93
CDS_3258	260	167	172	167
CDS_3259	1241	666	922	1632
CDS_3260	156	95	76	212
CDS_3261	907	547	757	1234
CDS_3262	1852	1351	455	478
CDS_3263	1161	725	301	154
CDS_3264	6	43	39	114
CDS_3265	118	297	356	718
CDS_3266	0	3	0	20
CDS_3268	20	43	42	88
CDS_3269	5	75	58	176
CDS_3277	2551	1909	1218	835
CDS_3278	397	208	152	109
CDS_3279	294	125	158	162
CDS_3280	68	110	74	226
CDS_3281	90	355	567	999
CDS_3282	267	966	1278	2563
CDS_3283	2894	1789	1522	1460
CDS_3284	5953	2536	1650	1445
CDS_3290	1111	820	396	263
CDS_3291	228	109	80	115
CDS_3292	1079	862	351	336
CDS_3295	114	86	41	51
CDS_3296	2039	1564	764	754
CDS_3297	231	174	68	91
CDS_3298	208	152	116	76
CDS_3299	42	19	3	11
CDS_3300	2662	1879	1961	1489
CDS_3301	28	21	24	14
CDS_3302	1901	1797	2194	636
CDS_3303	935	695	628	156
CDS_3304	5876	2087	835	926
CDS_3307	1320	1226	337	177
CDS_3308	1759	1125	559	1367
CDS_3309	11	17	9	12
CDS_3310	4606	4075	2426	4770
CDS_3311	11	11	2	13
CDS_3312	5470	3854	1341	956
CDS_3319	500	645	201	86
CDS_3320	1074	597	250	143
CDS_3321	2423	1737	500	369
CDS_3322	3488	2107	1048	727
CDS_3323	4294	2850	1279	923
CDS_3324	5724	4508	2097	1175
CDS_3325	49	230	58	137
CDS_3326	5	4	11	8
CDS_3327	30	220	241	265
CDS_3328	96	177	154	481
CDS_3330	4433	2104	975	701
CDS_3331	2011	987	514	333
CDS_3332	5588	2510	1041	840
CDS_3333	383	283	31	260
CDS_3334	376	210	11	112
CDS_3335	4458	3358	1367	1481
CDS_3336	3757	1869	1651	1260
CDS_3337	836	406	310	184
CDS_3338	557	295	108	123
CDS_3339	1278	608	208	214
CDS_3340	1328	638	271	275
CDS_3341	2880	1490	649	625
CDS_3342	203	74	55	45
CDS_3343	1214	430	313	307
CDS_3344	2581	1256	579	477
CDS_3345	116	52	74	79
CDS_3347	562	170	227	175
CDS_3348	131	35	85	51
CDS_3349	299	103	112	152
CDS_3350	132	59	69	91
CDS_3351	2452	1165	541	437
CDS_3352	707	363	515	462
CDS_3353	1564	580	264	558
CDS_3354	2767	815	619	1223
CDS_3355	130	57	132	238
CDS_3356	3209	1876	291	220
CDS_3357	4495	2395	476	524
CDS_3358	4977	2348	1215	1223
CDS_3359	466	282	56	64
CDS_3360	845	361	250	344
CDS_3361	4141	3609	1684	996
CDS_3365	344	194	66	66
CDS_3366	5896	2808	1001	1894
CDS_3367	266	122	65	93
CDS_3368	593	357	134	140
CDS_3369	332	1280	815	2139
CDS_3371	237	270	269	162
CDS_3372	1088	673	426	424
CDS_3373	140	58	35	35
CDS_3376	147	135	224	97
CDS_3377	1430	544	324	383
CDS_3378	198	108	48	138
CDS_3381	241	187	115	77
CDS_3382	5023	2883	1277	1190
CDS_3383	203	146	34	66
CDS_3384	21	35	3149	474
CDS_3385	7	12	1008	128
CDS_3386	7344	4201	1932	1592
CDS_3387	1987	1018	596	674
CDS_3388	852	499	260	147
CDS_3390	3264	1664	1159	1106
CDS_3391	4954	1787	857	827
CDS_3392	4088	2499	2117	1970
CDS_3396	2809	1309	1234	761
CDS_3397	4020	1999	1335	985
CDS_3398	790	492	505	338
CDS_3399	4002	1923	1318	976
CDS_3400	1631	861	659	486
CDS_3401	2309	1416	644	695
CDS_3402	17	12	12	0
CDS_3403	55	75	83	334
CDS_3404	62	173	189	331
CDS_3405	2	4	4	18
CDS_3406	25	2	0	0
CDS_3408	3747	1673	515	730
CDS_3409	484	366	38	23
CDS_3410	72	47	7	48
CDS_3412	247	125	63	41
CDS_3413	123	65	55	49
CDS_3414	448	308	177	159
CDS_3415	1690	1415	810	1124
CDS_3416	438	275	70	86
CDS_3418	201	134	86	82
CDS_3419	99	62	64	12
CDS_3420	329	153	65	68
CDS_3429	218	90	51	79
CDS_3430	12032	9453	7013	5850
CDS_3431	3	3	0	3
CDS_3432	1383	1276	450	431
CDS_3433	507	278	137	66
CDS_3434	1592	792	424	329
CDS_3435	1356	743	602	300
CDS_3436	96	38	33	11
CDS_3438	802	603	373	253
CDS_3439	1486	1342	878	409
CDS_3440	340	211	114	112
CDS_3443	218	78	153	119
CDS_3444	1302	538	585	611
CDS_3445	1405	735	721	631
CDS_3447	696	420	762	510
CDS_3449	9	6	19	0
CDS_3452	99	33	12	19
CDS_3453	7	11	0	32
CDS_3457	13	17	17	0
CDS_3463	11	11	6	30
CDS_3464	10	14	3	3
CDS_3470	0	0	17	0
CDS_3472	0	0	6	0
CDS_3473	0	0	5	0
CDS_3482	89	39	5	0
CDS_3483	21	26	4	7
CDS_3488	176	119	34	37
CDS_3489	48	34	18	0
CDS_3490	49	40	42	15
CDS_3492	65	48	0	6
CDS_3508	156	97	43	25
CDS_3509	46	10	15	0
CDS_3510	0	0	4	0
CDS_3513	0	0	28	10
CDS_3517	129	97	232	154
CDS_3518	11	5	3	1
CDS_3521	13	17	0	0
CDS_3522	28	24	23	17
CDS_3534	13	49	26	87
CDS_3535	33	51	16	30
CDS_3536	5	0	0	0
CDS_3539	1090	333	54	74
CDS_3540	0	0	0	18
CDS_3541	4	1	0	3
CDS_3542	48	46	40	11
CDS_3543	52	26	40	0
CDS_3544	0	2	0	9
CDS_3546	5	4	0	0
CDS_3547	28	11	6	0
CDS_3548	3	14	2	0
CDS_3552	162	137	45	44
CDS_3555	4	15	34	0
CDS_3557	2	0	17	0
CDS_3561	13	14	16	29
CDS_3564	1	1	37	0
CDS_3565	288	253	61	95
CDS_3567	67	74	56	59
CDS_3568	1	0	14	0
CDS_3572	163	34	56	39
CDS_3573	31	3	27	0
CDS_3574	8	19	28	91
CDS_3575	5	16	1	7
CDS_3576	8	7	1	5
CDS_3577	178	85	106	49
CDS_3589	1	0	45	25
CDS_3590	108	37	5	38
CDS_3591	199	152	72	98
CDS_3595	88	27	42	21
CDS_3602	101	71	38	53
CDS_3606	75	57	14	5
CDS_3608	0	0	34	6
CDS_3609	52	21	28	50
CDS_3610	11	15	13	19
CDS_3612	12	8	8	18
CDS_3617	40	32	14	6
CDS_3621	111	55	26	6
CDS_3626	141	84	29	45
CDS_3627	108	91	13	8
CDS_3630	71	52	37	8
CDS_3632	1	2	1	21
CDS_3637	97	65	14	21
CDS_3644	152	71	11	46
CDS_3649	6	31	30	81
CDS_3650	3	15	11	28
CDS_3651	0	0	13	0
CDS_3652	4	17	20	66
CDS_3655	30	62	29	66
CDS_3656	1	13	13	0
CDS_3659	424	281	97	99
CDS_3661	259	303	59	79
CDS_3662	27	21	25	0
CDS_3665	89	45	3	0
CDS_3666	3	0	0	1
CDS_3670	48	19	71	15
CDS_3674	19	11	15	0
CDS_3678	2	2	5	0
CDS_3688	233	164	40	48
CDS_3694	0	0	61	6
CDS_3699	83	19	26	16
CDS_3700	0	2	122	41
CDS_3713	22	13	43	27
CDS_3716	36	19	13	26
CDS_3718	686	132	156	209
CDS_3719	712	180	108	220
CDS_3721	31	16	20	32
CDS_3724	21	18	1	2
CDS_3725	50	32	5	16
CDS_3726	396	174	50	91
CDS_3727	64	40	20	4
CDS_3728	64	42	17	23
CDS_3733	11	6	13	0
CDS_3734	33	45	120	22
CDS_3736	11	3	5	10
CDS_3737	24	15	0	10
CDS_3742	3	15	15	0
CDS_3752	10	0	14	2
CDS_3753	1	0	8	1
CDS_3754	1	0	24	1
CDS_3757	7	13	18	5
CDS_3761	4	0	15	0
CDS_3762	7	28	12	0
CDS_3764	0	0	54	0
CDS_3765	0	0	13	0
CDS_3767	21	9	0	0
CDS_3769	0	0	8	0
CDS_3777	8	3	0	0
CDS_3778	0	5	9	4
CDS_3781	0	1	13	0
CDS_3782	35	33	9	0
CDS_3784	0	0	11	6
CDS_3786	0	0	0	10
CDS_3787	3	0	1	26
CDS_3789	11	9	11	0
CDS_3795	0	0	0	9
CDS_3804	15	41	55	48
CDS_3806	19	3	6	13
CDS_3808	2	0	0	6
CDS_3809	6	22	0	0
CDS_3810	9	8	22	11
CDS_3814	0	3	7	0
CDS_3815	56	30	8	0
CDS_3816	0	4	0	0
CDS_3817	39	27	3	28
CDS_3819	1	5	12	6
CDS_3823	23	18	29	28
CDS_3824	17	3	0	0
CDS_3825	0	0	0	3
CDS_3827	0	0	13	0
CDS_3830	6	14	14	0
CDS_3835	0	0	30	10
CDS_3836	26	11	17	12
CDS_3841	3	9	0	0
CDS_3842	15	30	3	10
CDS_3844	54	33	17	0
CDS_3848	0	2	0	24
CDS_3849	2	45	25	53
CDS_3851	0	0	4	0
CDS_3852	0	0	12	0
CDS_3853	0	0	0	22
CDS_3854	0	0	31	12
CDS_3857	0	0	38	0
CDS_3860	1	0	13	0
CDS_3862	111	121	36	46
CDS_3870	3	0	0	5
CDS_3873	1	1	6	10
CDS_3874	5	1	0	12
CDS_3876	0	5	0	0
CDS_3877	18	1	0	0
CDS_3879	41	33	22	3
CDS_3880	0	0	55	4
CDS_3881	77	209	82	250
CDS_3882	627	279	132	194
CDS_3883	38	18	0	1
CDS_3890	30	21	9	0
CDS_3891	11	11	0	11
CDS_3893	684	173	123	149
CDS_3902	166	150	48	46
CDS_3905	26	5	8	1
CDS_3910	31	29	13	6
CDS_3915	5	0	0	0
CDS_3916	60	72	38	51
CDS_3918	215	130	13	24
CDS_3919	111	59	29	11
CDS_3920	13	10	0	18
CDS_3921	21	12	4	13
CDS_3922	2	9	8	4
CDS_3924	40	33	20	11
CDS_3927	0	0	3	8
CDS_3928	39	10	0	1
CDS_3931	44	20	21	15
CDS_3934	0	0	8	0
CDS_3935	28	15	1	0
CDS_3939	0	7	0	0
CDS_3941	256	162	56	35
CDS_3942	244	257	138	108
CDS_3944	141	103	75	36
CDS_3945	1	6	0	28
CDS_3947	450	194	170	53
CDS_3948	139	104	47	40
CDS_3951	0	0	43	11
CDS_3952	52	33	47	19
CDS_3954	115	78	115	45
CDS_3956	47	38	43	16
CDS_3958	18	16	0	0
CDS_3965	2	5	14	22
CDS_3975	228	184	240	111
CDS_3979	98	76	22	31
CDS_3988	3	3	0	0
CDS_3989	25	25	3	3
CDS_3991	0	2	0	0
CDS_3992	5	10	11	7
CDS_3993	97	47	18	0
CDS_3995	3	44	0	10
CDS_4005	356	242	85	116
CDS_4006	46	52	17	9
CDS_4009	0	5	120	42
CDS_4012	126	62	25	14
CDS_4016	7	1	11	0
CDS_4019	8	0	0	9
CDS_4020	100	46	13	13
CDS_4023	0	0	10	0
CDS_4027	421	228	90	83
CDS_4029	0	0	27	0
CDS_4032	452	264	126	100
CDS_4034	56	34	0	0
CDS_4037	42	23	4	16
CDS_4045	16	30	26	7
CDS_4047	6	3	5	0
CDS_4050	43	19	11	34
CDS_4054	2	1	106	6
CDS_4056	190	112	127	59
CDS_4057	66	69	22	0
CDS_4059	996	292	140	115
CDS_4060	273	293	318	114
CDS_4067	0	0	61	6
CDS_4068	0	0	34	6
CDS_4070	59	52	80	24
CDS_4071	24	7	0	0
CDS_4072	9	7	0	14
CDS_4073	9	6	19	7
CDS_4076	0	0	0	3
CDS_4077	0	0	15	0
CDS_4078	355	270	169	157
CDS_4081	1	8	0	0
CDS_4083	25	14	0	7
CDS_4084	0	0	11	0
CDS_4091	83	52	13	20
CDS_4092	29	11	0	9
CDS_4093	0	0	24	0
CDS_4095	1	4	5	0
CDS_4098	30	9	19	15
CDS_4099	66	36	11	15
CDS_4103	4	5	13	0
CDS_4104	29	6	5	13
CDS_4105	206	122	39	10
CDS_4107	82	53	34	16
CDS_4114	83	71	49	11
CDS_4115	0	5	4	0
CDS_4117	41	15	12	22
CDS_4118	0	0	0	5
CDS_4123	11	7	19	28
CDS_4124	2	14	8	24
CDS_4125	0	0	6	9
CDS_4126	10	6	0	0
CDS_4128	44	20	34	23
CDS_4129	182	59	49	31
CDS_4131	30	21	0	0
CDS_4136	0	0	16	26
CDS_4137	30	14	27	5
CDS_4142	37	21	13	0
CDS_4144	141	111	100	79
CDS_4147	26	45	26	4
CDS_4152	0	0	15	0
CDS_4159	69	24	34	0
CDS_4160	10	9	1	0
CDS_4169	14	7	0	0
CDS_4172	104	47	67	20
CDS_4174	13	3	0	0
CDS_4176	3	1	0	13
CDS_4180	10	7	50	0
CDS_4183	42	7	16	4
CDS_4186	6	7	11	0
CDS_4189	0	0	19	0
CDS_4190	7	4	7	7
CDS_4192	56	69	41	27
CDS_4195	7	22	0	0
CDS_4198	13	12	7	3
CDS_4199	0	0	11	11
CDS_4200	4	27	15	14
CDS_4204	99	46	7	52
CDS_4205	2	10	0	0
CDS_4206	27	18	0	0
CDS_4207	38	9	0	0
CDS_4208	33	5	0	3
CDS_4210	0	0	0	4
CDS_4212	19	17	16	5
CDS_4214	64	54	36	4
CDS_4215	4	5	0	0
CDS_4218	9	7	0	0
CDS_4220	0	0	21	0
CDS_4221	83	34	6	58
CDS_4223	237	128	56	38
CDS_4226	125	135	79	131
CDS_4230	0	0	32	1
CDS_4231	212	0	0	12
CDS_4234	0	0	4	0
CDS_4236	0	7	38	7
CDS_4238	22	27	0	19
CDS_4240	14	34	22	25
CDS_4244	86	23	7	8
CDS_4250	121	33	45	7
CDS_4253	9	13	11	0
CDS_4254	81	70	15	38
CDS_4257	0	1	9	22
CDS_4258	0	0	17	0
CDS_4267	4	5	0	0
CDS_4270	0	0	0	4
CDS_4272	12	17	0	2
CDS_4275	28	22	15	18
CDS_4276	35	29	14	20
CDS_4282	41	28	16	52
CDS_4283	0	0	3	11
CDS_4288	0	1	23	0
CDS_4289	10	15	0	6
CDS_4290	14	14	17	2
CDS_4292	0	5	3	70
CDS_4299	1	0	80	0
CDS_4300	0	0	17	5
CDS_4301	0	2	49	0
CDS_4305	22	26	6	0
CDS_4307	204	118	38	2
CDS_4311	52	38	0	0
CDS_4316	0	0	0	8
CDS_4324	0	0	19	0
CDS_4328	12	8	14	11
CDS_4329	14	3	6	0
CDS_4333	17	11	0	0
CDS_4334	0	0	13	0
CDS_4335	26	9	0	11
CDS_4337	6	7	15	0
CDS_4338	6	1	18	0
CDS_4345	37	25	57	24
CDS_4347	41	44	33	17
CDS_4352	0	6	0	0
CDS_4354	3	19	0	0
CDS_4355	174	178	21	46
CDS_4358	0	13	15	8
CDS_4359	12	18	28	2
CDS_4360	18	14	0	2
CDS_4361	23	10	0	11
CDS_4364	33	27	18	0
CDS_4365	119	55	43	17
CDS_4366	13	1	3	6
CDS_4367	113	74	66	5
CDS_4369	45	24	13	11
CDS_4370	22	18	7	0
CDS_4377	19	1	0	0
CDS_4381	14	8	12	0
CDS_4386	116	60	45	27
CDS_4390	45	14	33	5
CDS_4392	36	15	22	0
CDS_4393	19	2	6	0
CDS_4396	7	17	0	5
CDS_4401	26	23	0	2
CDS_4402	0	0	0	12
CDS_4407	26	25	14	0
CDS_4412	15	5	0	3
CDS_4431	8	19	3	3
CDS_4432	0	0	13	0
CDS_4447	0	0	7	0
CDS_4450	206	119	27	22
CDS_4454	5	3	0	0
CDS_4455	49	34	12	34
CDS_4456	122	71	24	48
CDS_4457	313	214	108	73
CDS_4461	31	56	11	7
CDS_4468	0	1	43	3
CDS_4474	18	232	0	18
CDS_4482	301	183	69	79
CDS_4483	321	197	188	195
CDS_4484	175	99	88	63
CDS_4490	8	12	1065	120
CDS_4492	184	48	54	75
CDS_4493	2752	798	395	783
CDS_4496	0	0	21	3
CDS_4498	5	2	212	47
CDS_4507	1	10	7	0
CDS_4508	66	22	38	26
CDS_4510	595	251	202	175
CDS_4511	59	38	40	148
CDS_4512	265	164	25	52
CDS_4514	249	292	47	62
CDS_4517	514	237	129	88
CDS_4523	7	9	3	0
CDS_4528	0	0	43	28
CDS_4530	49	36	6	20
CDS_4532	280	240	123	68
CDS_4535	1	1	7	0
CDS_4537	0	0	4	0
CDS_4540	0	1	51	25
CDS_4541	13	2	0	0
CDS_4543	0	0	0	9
CDS_4544	3	0	0	0
CDS_4551	3	64	75	24
CDS_4557	25	3	0	10
CDS_4558	396	192	109	82
CDS_4560	23	19	0	28
CDS_4562	7	0	0	0
CDS_4565	355	125	17	74
CDS_4584	352	391	220	137
CDS_4586	424	355	146	151
CDS_4588	116	25	6	30
CDS_4590	105	87	74	42
CDS_4600	27	18	39	20
CDS_4606	0	0	20	3
CDS_4608	2	3	0	0
CDS_4612	0	0	9	8
CDS_4614	1	24	0	2
CDS_4615	29	42	75	18
CDS_4616	0	8	0	0
CDS_4620	4	0	10	0
CDS_4621	25	9	12	0
CDS_4623	2	12	0	0
CDS_4633	224	123	88	23
CDS_4636	53	57	69	52
CDS_4647	186	101	90	84
CDS_4648	0	0	52	0
CDS_4652	32	15	33	55
CDS_4654	46	11	0	0
CDS_4656	260	35	61	42
CDS_4659	14	4	0	0
CDS_4660	2	5	0	5
CDS_4665	0	0	5	0
CDS_4668	440	175	83	76
CDS_4670	1	2	213	29
CDS_4684	1	0	14	11
CDS_4692	52	42	83	67
CDS_4696	5	2	8	2
CDS_4697	0	0	16	0
CDS_4698	45	63	35	0
CDS_4699	8	4	13	0
CDS_4702	0	0	12	9
CDS_4703	0	0	16	8
CDS_4706	44	46	14	7
CDS_4707	8	3	0	0
CDS_4710	15	27	45	0
CDS_4713	0	0	13	0
CDS_4714	3	0	12	6
CDS_4717	108	108	83	61
CDS_4719	1	0	287	19
CDS_4720	30	27	13	35
CDS_4721	9	5	10	0
CDS_4722	7	7	3	11
CDS_4724	24	9	21	27
CDS_4729	14	53	46	13
CDS_4732	303	238	159	138
CDS_4739	130	114	38	8
CDS_4743	121	39	25	14
CDS_4744	0	1	25	13
CDS_4749	19	13	9	6
CDS_4750	15	11	1	3
CDS_4751	232	147	68	38
CDS_4752	95	72	24	9
CDS_4757	5	2	0	0
CDS_4759	19	8	19	0
CDS_4760	28	5	0	6
CDS_4763	6	424	24	18
CDS_4770	17	15	0	4
CDS_4771	323	189	107	91
CDS_4772	657	567	158	167
CDS_4775	0	0	32	0
CDS_4780	0	4	0	0
CDS_4782	0	1	4	0
CDS_4790	0	0	6	0
CDS_4791	72	35	31	0
CDS_4797	1	0	24	0
CDS_4799	0	1	0	11
CDS_4801	150	77	176	185
